Continent,Country,Year,Month,Air,Sea,Total,Date
AFRICA,Zimbabwe,2019,Jul,202,0,202,2019-07-01
AFRICA,Zimbabwe,2019,Aug,418,0,418,2019-08-01
AFRICA,Zimbabwe,2019,Sep,201,0,201,2019-09-01
AFRICA,Zimbabwe,2019,Oct,238,0,238,2019-10-01
AFRICA,Zimbabwe,2019,Nov,178,2,180,2019-11-01
AFRICA,Zimbabwe,2019,Dec,467,1,468,2019-12-01
AMERICA,Brazil,2019,Jan,501,95,596,2019-01-01
AMERICA,Brazil,2019,Feb,166,6,172,2019-02-01
AMERICA,Brazil,2019,Mar,286,15,301,2019-03-01
AMERICA,Brazil,2019,Apr,213,0,213,2019-04-01
AMERICA,Brazil,2019,May,274,0,274,2019-05-01
AMERICA,Brazil,2019,Jun,146,0,146,2019-06-01
AMERICA,Brazil,2019,Jul,255,3,258,2019-07-01
AMERICA,Brazil,2019,Aug,210,4,214,2019-08-01
AMERICA,Brazil,2019,Sep,249,0,249,2019-09-01
AMERICA,Brazil,2019,Oct,371,15,386,2019-10-01
AMERICA,Brazil,2019,Nov,283,85,368,2019-11-01
AMERICA,Brazil,2019,Dec,334,10,344,2019-12-01
AMERICA,Canada,2019,Jan,588,32,620,2019-01-01
AMERICA,Canada,2019,Feb,600,85,685,2019-02-01
AMERICA,Canada,2019,Mar,684,97,781,2019-03-01
AMERICA,Canada,2019,Apr,461,9,470,2019-04-01
AMERICA,Canada,2019,May,658,2,660,2019-05-01
AMERICA,Canada,2019,Jun,738,0,738,2019-06-01
AMERICA,Canada,2019,Jul,956,0,956,2019-07-01
AMERICA,Canada,2019,Aug,512,0,512,2019-08-01
AMERICA,Canada,2019,Sep,483,0,483,2019-09-01
AMERICA,Canada,2019,Oct,423,19,442,2019-10-01
AMERICA,Canada,2019,Nov,672,65,737,2019-11-01
AMERICA,Canada,2019,Dec,891,36,927,2019-12-01
AMERICA,Other American,2019,Jan,577,43,620,2019-01-01
AMERICA,Other American,2019,Feb,447,40,487,2019-02-01
AMERICA,Other American,2019,Mar,301,54,355,2019-03-01
AMERICA,Other American,2019,Apr,210,1,211,2019-04-01
AMERICA,Other American,2019,May,220,3,223,2019-05-01
AMERICA,Other American,2019,Jun,155,5,160,2019-06-01
AMERICA,Other American,2019,Jul,197,3,200,2019-07-01
AMERICA,Other American,2019,Aug,188,0,188,2019-08-01
AMERICA,Other American,2019,Sep,167,3,170,2019-09-01
AMERICA,Other American,2019,Oct,222,77,299,2019-10-01
AMERICA,Other American,2019,Nov,249,32,281,2019-11-01
AMERICA,Other American,2019,Dec,228,18,246,2019-12-01
AMERICA,USA,2019,Jan,646,107,753,2019-01-01
AMERICA,USA,2019,Feb,647,99,746,2019-02-01
AMERICA,USA,2019,Mar,728,135,863,2019-03-01
AMERICA,USA,2019,Apr,709,36,745,2019-04-01
AMERICA,USA,2019,May,769,2,771,2019-05-01
AMERICA,USA,2019,Jun,898,3,901,2019-06-01
AMERICA,USA,2019,Jul,1073,0,1073,2019-07-01
AMERICA,USA,2019,Aug,981,1,982,2019-08-01
AMERICA,USA,2019,Sep,656,0,656,2019-09-01
AMERICA,USA,2019,Oct,746,16,762,2019-10-01
AMERICA,USA,2019,Nov,917,86,1003,2019-11-01
AMERICA,USA,2019,Dec,1126,26,1152,2019-12-01
ASIA,Afghanistan,2019,Jan,54,5,59,2019-01-01
ASIA,Afghanistan,2019,Feb,53,4,57,2019-02-01
ASIA,Afghanistan,2019,Mar,67,3,70,2019-03-01
ASIA,Afghanistan,2019,Apr,50,0,50,2019-04-01
ASIA,Afghanistan,2019,May,42,1,43,2019-05-01
ASIA,Afghanistan,2019,Jun,48,0,48,2019-06-01
ASIA,Afghanistan,2019,Jul,67,0,67,2019-07-01
ASIA,Afghanistan,2019,Aug,66,0,66,2019-08-01
ASIA,Afghanistan,2019,Sep,66,0,66,2019-09-01
ASIA,Afghanistan,2019,Oct,89,3,92,2019-10-01
ASIA,Afghanistan,2019,Nov,84,5,89,2019-11-01
ASIA,Afghanistan,2019,Dec,100,8,108,2019-12-01
ASIA,Bahrain,2019,Jan,2,0,2,2019-01-01
ASIA,Bahrain,2019,Feb,5,0,5,2019-02-01
ASIA,Bahrain,2019,Mar,15,0,15,2019-03-01
ASIA,Bahrain,2019,Apr,14,0,14,2019-04-01
ASIA,Bahrain,2019,May,4,0,4,2019-05-01
ASIA,Bahrain,2019,Jun,21,0,21,2019-06-01
ASIA,Bahrain,2019,Jul,3,0,3,2019-07-01
ASIA,Bahrain,2019,Aug,41,0,41,2019-08-01
ASIA,Bahrain,2019,Sep,6,0,6,2019-09-01
ASIA,Bahrain,2019,Oct,17,0,17,2019-10-01
ASIA,Bahrain,2019,Nov,14,0,14,2019-11-01
ASIA,Bahrain,2019,Dec,30,0,30,2019-12-01
ASIA,Bangladesh,2019,Jan,26,0,26,2019-01-01
ASIA,Bangladesh,2019,Feb,85,0,85,2019-02-01
ASIA,Bangladesh,2019,Mar,109,0,109,2019-03-01
ASIA,Bangladesh,2019,Apr,53,0,53,2019-04-01
ASIA,Bangladesh,2019,May,89,1,90,2019-05-01
ASIA,Bangladesh,2019,Jun,57,0,57,2019-06-01
ASIA,Bangladesh,2019,Jul,80,2,82,2019-07-01
ASIA,Bangladesh,2019,Aug,50,0,50,2019-08-01
ASIA,Bangladesh,2019,Sep,72,0,72,2019-09-01
ASIA,Bangladesh,2019,Oct,158,0,158,2019-10-01
ASIA,Bangladesh,2019,Nov,87,0,87,2019-11-01
ASIA,Bangladesh,2019,Dec,66,0,66,2019-12-01
ASIA,Hong Kong SAR,2019,Jan,46,3,49,2019-01-01
ASIA,Hong Kong SAR,2019,Feb,111,0,111,2019-02-01
ASIA,Hong Kong SAR,2019,Mar,68,1,69,2019-03-01
ASIA,Hong Kong SAR,2019,Apr,136,1,137,2019-04-01
ASIA,Hong Kong SAR,2019,May,80,0,80,2019-05-01
ASIA,Hong Kong SAR,2019,Jun,75,0,75,2019-06-01
ASIA,Hong Kong SAR,2019,Jul,191,0,191,2019-07-01
ASIA,Hong Kong SAR,2019,Aug,220,0,220,2019-08-01
ASIA,Hong Kong SAR,2019,Sep,94,0,94,2019-09-01
ASIA,Hong Kong SAR,2019,Oct,97,0,97,2019-10-01
ASIA,Hong Kong SAR,2019,Nov,132,0,132,2019-11-01
ASIA,Hong Kong SAR,2019,Dec,175,2,177,2019-12-01
ASIA,India,2019,Jan,5189,26,5215,2019-01-01
ASIA,India,2019,Feb,6208,17,6225,2019-02-01
ASIA,India,2019,Mar,4767,46,4813,2019-03-01
ASIA,India,2019,Apr,4795,33,4828,2019-04-01
ASIA,India,2019,May,10451,12,10463,2019-05-01
ASIA,India,2019,Jun,9829,13,9842,2019-06-01
ASIA,India,2019,Jul,6283,34,6317,2019-07-01
ASIA,India,2019,Aug,4817,30,4847,2019-08-01
ASIA,India,2019,Sep,4479,25,4504,2019-09-01
ASIA,India,2019,Oct,5712,11,5723,2019-10-01
ASIA,India,2019,Nov,5874,20,5894,2019-11-01
ASIA,India,2019,Dec,6975,27,7002,2019-12-01
ASIA,Indonesia,2019,Jan,108,71,179,2019-01-01
ASIA,Indonesia,2019,Feb,360,54,414,2019-02-01
ASIA,Indonesia,2019,Mar,415,67,482,2019-03-01
ASIA,Indonesia,2019,Apr,86,7,93,2019-04-01
ASIA,Indonesia,2019,May,113,30,143,2019-05-01
ASIA,Indonesia,2019,Jun,91,38,129,2019-06-01
ASIA,Indonesia,2019,Jul,91,25,116,2019-07-01
ASIA,Indonesia,2019,Aug,156,59,215,2019-08-01
ASIA,Indonesia,2019,Sep,256,78,334,2019-09-01
ASIA,Indonesia,2019,Oct,215,32,247,2019-10-01
ASIA,Indonesia,2019,Nov,182,22,204,2019-11-01
ASIA,Indonesia,2019,Dec,128,50,178,2019-12-01
ASIA,Iran,2019,Jan,6,0,6,2019-01-01
ASIA,Iran,2019,Feb,13,0,13,2019-02-01
ASIA,Iran,2019,Mar,70,0,70,2019-03-01
ASIA,Iran,2019,Apr,10,0,10,2019-04-01
ASIA,Iran,2019,May,6,0,6,2019-05-01
ASIA,Iran,2019,Jun,5,0,5,2019-06-01
ASIA,Iran,2019,Jul,4,0,4,2019-07-01
ASIA,Iran,2019,Aug,4,0,4,2019-08-01
ASIA,Iran,2019,Sep,6,0,6,2019-09-01
ASIA,Iran,2019,Oct,3,0,3,2019-10-01
ASIA,Iran,2019,Nov,3,0,3,2019-11-01
ASIA,Iran,2019,Dec,6,0,6,2019-12-01
ASIA,Israel,2019,Jan,111,21,132,2019-01-01
ASIA,Israel,2019,Feb,111,136,247,2019-02-01
ASIA,Israel,2019,Mar,71,128,199,2019-03-01
ASIA,Israel,2019,Apr,236,0,236,2019-04-01
ASIA,Israel,2019,May,114,0,114,2019-05-01
ASIA,Israel,2019,Jun,121,0,121,2019-06-01
ASIA,Israel,2019,Jul,156,0,156,2019-07-01
ASIA,Israel,2019,Aug,324,0,324,2019-08-01
ASIA,Israel,2019,Sep,231,0,231,2019-09-01
ASIA,Israel,2019,Oct,687,2,689,2019-10-01
ASIA,Israel,2019,Nov,136,139,275,2019-11-01
ASIA,Israel,2019,Dec,242,116,358,2019-12-01
ASIA,Japan,2019,Jan,138,95,233,2019-01-01
ASIA,Japan,2019,Feb,160,19,179,2019-02-01
ASIA,Japan,2019,Mar,200,2,202,2019-03-01
ASIA,Japan,2019,Apr,134,0,134,2019-04-01
ASIA,Japan,2019,May,135,0,135,2019-05-01
ASIA,Japan,2019,Jun,141,0,141,2019-06-01
ASIA,Japan,2019,Jul,130,2,132,2019-07-01
ASIA,Japan,2019,Aug,218,0,218,2019-08-01
ASIA,Japan,2019,Sep,230,9,239,2019-09-01
ASIA,Japan,2019,Oct,194,2,196,2019-10-01
ASIA,Japan,2019,Nov,195,6,201,2019-11-01
ASIA,Japan,2019,Dec,197,27,224,2019-12-01
ASIA,Jordan,2019,Jan,15,0,15,2019-01-01
ASIA,Jordan,2019,Feb,22,0,22,2019-02-01
ASIA,Jordan,2019,Mar,8,0,8,2019-03-01
ASIA,Jordan,2019,Apr,32,0,32,2019-04-01
ASIA,Jordan,2019,May,11,0,11,2019-05-01
ASIA,Jordan,2019,Jun,34,0,34,2019-06-01
ASIA,Jordan,2019,Jul,27,0,27,2019-07-01
ASIA,Jordan,2019,Aug,23,0,23,2019-08-01
ASIA,Jordan,2019,Sep,26,0,26,2019-09-01
ASIA,Jordan,2019,Oct,13,0,13,2019-10-01
ASIA,Jordan,2019,Nov,20,0,20,2019-11-01
ASIA,Jordan,2019,Dec,22,0,22,2019-12-01
ASIA,Korea Republic,2019,Jan,580,2,582,2019-01-01
ASIA,Korea Republic,2019,Feb,448,0,448,2019-02-01
ASIA,Korea Republic,2019,Mar,498,3,501,2019-03-01
ASIA,Korea Republic,2019,Apr,666,7,673,2019-04-01
ASIA,Korea Republic,2019,May,521,21,542,2019-05-01
ASIA,Korea Republic,2019,Jun,544,23,567,2019-06-01
ASIA,Korea Republic,2019,Jul,328,5,333,2019-07-01
ASIA,Korea Republic,2019,Aug,251,11,262,2019-08-01
ASIA,Korea Republic,2019,Sep,531,3,534,2019-09-01
ASIA,Korea Republic,2019,Oct,947,5,952,2019-10-01
ASIA,Korea Republic,2019,Nov,913,6,919,2019-11-01
ASIA,Korea Republic,2019,Dec,758,1,759,2019-12-01
ASIA,Kuwait,2019,Jan,40,0,40,2019-01-01
ASIA,Kuwait,2019,Feb,60,0,60,2019-02-01
ASIA,Kuwait,2019,Mar,57,0,57,2019-03-01
ASIA,Kuwait,2019,Apr,50,0,50,2019-04-01
ASIA,Kuwait,2019,May,14,0,14,2019-05-01
ASIA,Kuwait,2019,Jun,94,0,94,2019-06-01
ASIA,Kuwait,2019,Jul,193,0,193,2019-07-01
ASIA,Kuwait,2019,Aug,133,0,133,2019-08-01
ASIA,Kuwait,2019,Sep,22,0,22,2019-09-01
ASIA,Kuwait,2019,Oct,32,0,32,2019-10-01
ASIA,Kuwait,2019,Nov,50,0,50,2019-11-01
ASIA,Kuwait,2019,Dec,72,0,72,2019-12-01
ASIA,Lebanon,2019,Jan,18,0,18,2019-01-01
ASIA,Lebanon,2019,Feb,17,0,17,2019-02-01
ASIA,Lebanon,2019,Mar,46,0,46,2019-03-01
ASIA,Lebanon,2019,Apr,86,0,86,2019-04-01
ASIA,Lebanon,2019,May,35,0,35,2019-05-01
ASIA,Lebanon,2019,Jun,64,0,64,2019-06-01
ASIA,Lebanon,2019,Jul,38,0,38,2019-07-01
ASIA,Lebanon,2019,Aug,56,0,56,2019-08-01
ASIA,Lebanon,2019,Sep,48,0,48,2019-09-01
ASIA,Lebanon,2019,Oct,32,0,32,2019-10-01
ASIA,Lebanon,2019,Nov,59,0,59,2019-11-01
ASIA,Lebanon,2019,Dec,66,0,66,2019-12-01
ASIA,Malaysia,2019,Jan,78,3,81,2019-01-01
ASIA,Malaysia,2019,Feb,150,0,150,2019-02-01
ASIA,Malaysia,2019,Mar,110,4,114,2019-03-01
ASIA,Malaysia,2019,Apr,192,4,196,2019-04-01
ASIA,Malaysia,2019,May,230,1,231,2019-05-01
ASIA,Malaysia,2019,Jun,245,0,245,2019-06-01
ASIA,Malaysia,2019,Jul,199,7,206,2019-07-01
ASIA,Malaysia,2019,Aug,204,2,206,2019-08-01
ASIA,Malaysia,2019,Sep,173,0,173,2019-09-01
ASIA,Malaysia,2019,Oct,115,3,118,2019-10-01
ASIA,Malaysia,2019,Nov,162,2,164,2019-11-01
ASIA,Malaysia,2019,Dec,160,1,161,2019-12-01
ASIA,Maldives,2019,Jan,2,1,3,2019-01-01
ASIA,Maldives,2019,Feb,3,0,3,2019-02-01
ASIA,Maldives,2019,Mar,3,0,3,2019-03-01
ASIA,Maldives,2019,Apr,6,0,6,2019-04-01
ASIA,Maldives,2019,May,9,0,9,2019-05-01
ASIA,Maldives,2019,Jun,27,0,27,2019-06-01
ASIA,Maldives,2019,Jul,241,0,241,2019-07-01
ASIA,Maldives,2019,Aug,3,0,3,2019-08-01
ASIA,Maldives,2019,Sep,4,0,4,2019-09-01
ASIA,Maldives,2019,Oct,8,0,8,2019-10-01
ASIA,Maldives,2019,Nov,3,0,3,2019-11-01
ASIA,Maldives,2019,Dec,2,0,2,2019-12-01
ASIA,Nepal,2019,Jan,28,0,28,2019-01-01
ASIA,Nepal,2019,Feb,21,0,21,2019-02-01
ASIA,Nepal,2019,Mar,31,2,33,2019-03-01
ASIA,Nepal,2019,Apr,17,0,17,2019-04-01
ASIA,Nepal,2019,May,25,0,25,2019-05-01
ASIA,Nepal,2019,Jun,19,0,19,2019-06-01
ASIA,Nepal,2019,Jul,75,0,75,2019-07-01
ASIA,Nepal,2019,Aug,38,0,38,2019-08-01
ASIA,Nepal,2019,Sep,11,0,11,2019-09-01
ASIA,Nepal,2019,Oct,34,1,35,2019-10-01
ASIA,Nepal,2019,Nov,15,0,15,2019-11-01
ASIA,Nepal,2019,Dec,16,3,19,2019-12-01
ASIA,Oman,2019,Jan,10,0,10,2019-01-01
ASIA,Oman,2019,Feb,29,0,29,2019-02-01
ASIA,Oman,2019,Mar,14,0,14,2019-03-01
ASIA,Oman,2019,Apr,13,0,13,2019-04-01
ASIA,Oman,2019,May,12,0,12,2019-05-01
ASIA,Oman,2019,Jun,37,0,37,2019-06-01
ASIA,Oman,2019,Jul,36,0,36,2019-07-01
ASIA,Oman,2019,Aug,37,0,37,2019-08-01
ASIA,Oman,2019,Sep,21,0,21,2019-09-01
ASIA,Oman,2019,Oct,17,0,17,2019-10-01
ASIA,Oman,2019,Nov,9,0,9,2019-11-01
ASIA,Oman,2019,Dec,18,0,18,2019-12-01
ASIA,Other Asian,2019,Jan,16,10,26,2019-01-01
ASIA,Other Asian,2019,Feb,25,2,27,2019-02-01
ASIA,Other Asian,2019,Mar,16,5,21,2019-03-01
ASIA,Other Asian,2019,Apr,75,3,78,2019-04-01
ASIA,Other Asian,2019,May,13,1,14,2019-05-01
ASIA,Other Asian,2019,Jun,14,4,18,2019-06-01
ASIA,Other Asian,2019,Jul,10,2,12,2019-07-01
ASIA,Other Asian,2019,Aug,26,8,34,2019-08-01
ASIA,Other Asian,2019,Sep,30,1,31,2019-09-01
ASIA,Other Asian,2019,Oct,23,3,26,2019-10-01
ASIA,Other Asian,2019,Nov,25,0,25,2019-11-01
ASIA,Other Asian,2019,Dec,25,9,34,2019-12-01
ASIA,Other Middle East,2019,Jan,6,0,6,2019-01-01
ASIA,Other Middle East,2019,Feb,9,0,9,2019-02-01
ASIA,Other Middle East,2019,Mar,7,1,8,2019-03-01
ASIA,Other Middle East,2019,Apr,8,1,9,2019-04-01
ASIA,Other Middle East,2019,May,9,0,9,2019-05-01
ASIA,Other Middle East,2019,Jun,16,2,18,2019-06-01
ASIA,Other Middle East,2019,Jul,6,0,6,2019-07-01
ASIA,Other Middle East,2019,Aug,17,1,18,2019-08-01
ASIA,Other Middle East,2019,Sep,14,0,14,2019-09-01
ASIA,Other Middle East,2019,Oct,16,0,16,2019-10-01
ASIA,Other Middle East,2019,Nov,7,0,7,2019-11-01
ASIA,Other Middle East,2019,Dec,9,0,9,2019-12-01
ASIA,Pakistan,2019,Jan,54,0,54,2019-01-01
ASIA,Pakistan,2019,Feb,47,0,47,2019-02-01
ASIA,Pakistan,2019,Mar,118,4,122,2019-03-01
ASIA,Pakistan,2019,Apr,141,1,142,2019-04-01
ASIA,Pakistan,2019,May,74,0,74,2019-05-01
ASIA,Pakistan,2019,Jun,69,11,80,2019-06-01
ASIA,Pakistan,2019,Jul,71,0,71,2019-07-01
ASIA,Pakistan,2019,Aug,57,8,65,2019-08-01
ASIA,Pakistan,2019,Sep,55,2,57,2019-09-01
ASIA,Pakistan,2019,Oct,74,0,74,2019-10-01
ASIA,Pakistan,2019,Nov,76,0,76,2019-11-01
ASIA,Pakistan,2019,Dec,68,2,70,2019-12-01
ASIA,People's Rep. of China,2019,Jan,3877,45,3922,2019-01-01
ASIA,People's Rep. of China,2019,Feb,5911,27,5938,2019-02-01
ASIA,People's Rep. of China,2019,Mar,2404,120,2524,2019-03-01
ASIA,People's Rep. of China,2019,Apr,2416,7,2423,2019-04-01
ASIA,People's Rep. of China,2019,May,3364,15,3379,2019-05-01
ASIA,People's Rep. of China,2019,Jun,3728,31,3759,2019-06-01
ASIA,People's Rep. of China,2019,Jul,4474,20,4494,2019-07-01
ASIA,People's Rep. of China,2019,Aug,4524,26,4550,2019-08-01
ASIA,People's Rep. of China,2019,Sep,3283,22,3305,2019-09-01
ASIA,People's Rep. of China,2019,Oct,3376,4,3380,2019-10-01
ASIA,People's Rep. of China,2019,Nov,2680,225,2905,2019-11-01
ASIA,People's Rep. of China,2019,Dec,1903,258,2161,2019-12-01
ASIA,Philippines,2019,Jan,223,52,275,2019-01-01
ASIA,Philippines,2019,Feb,276,68,344,2019-02-01
ASIA,Philippines,2019,Mar,320,120,440,2019-03-01
ASIA,Philippines,2019,Apr,115,21,136,2019-04-01
ASIA,Philippines,2019,May,175,40,215,2019-05-01
ASIA,Philippines,2019,Jun,155,25,180,2019-06-01
ASIA,Philippines,2019,Jul,257,89,346,2019-07-01
ASIA,Philippines,2019,Aug,188,36,224,2019-08-01
ASIA,Philippines,2019,Sep,297,75,372,2019-09-01
ASIA,Philippines,2019,Oct,247,77,324,2019-10-01
ASIA,Philippines,2019,Nov,231,44,275,2019-11-01
ASIA,Philippines,2019,Dec,137,31,168,2019-12-01
ASIA,Qatar,2019,Jan,5,0,5,2019-01-01
ASIA,Qatar,2019,Feb,16,0,16,2019-02-01
ASIA,Qatar,2019,Mar,33,0,33,2019-03-01
ASIA,Qatar,2019,Apr,42,0,42,2019-04-01
ASIA,Qatar,2019,May,36,0,36,2019-05-01
ASIA,Qatar,2019,Jun,43,0,43,2019-06-01
ASIA,Qatar,2019,Jul,58,0,58,2019-07-01
ASIA,Qatar,2019,Aug,44,0,44,2019-08-01
ASIA,Qatar,2019,Sep,3,0,3,2019-09-01
ASIA,Qatar,2019,Oct,27,0,27,2019-10-01
ASIA,Qatar,2019,Nov,14,0,14,2019-11-01
ASIA,Qatar,2019,Dec,39,0,39,2019-12-01
ASIA,Saudi Arabia,2019,Jan,1309,2,1311,2019-01-01
ASIA,Saudi Arabia,2019,Feb,658,0,658,2019-02-01
ASIA,Saudi Arabia,2019,Mar,1087,0,1087,2019-03-01
ASIA,Saudi Arabia,2019,Apr,1215,0,1215,2019-04-01
ASIA,Saudi Arabia,2019,May,291,0,291,2019-05-01
ASIA,Saudi Arabia,2019,Jun,4657,0,4657,2019-06-01
ASIA,Saudi Arabia,2019,Jul,4485,0,4485,2019-07-01
ASIA,Saudi Arabia,2019,Aug,4019,0,4019,2019-08-01
ASIA,Saudi Arabia,2019,Sep,2056,0,2056,2019-09-01
ASIA,Saudi Arabia,2019,Oct,978,0,978,2019-10-01
ASIA,Saudi Arabia,2019,Nov,964,0,964,2019-11-01
ASIA,Saudi Arabia,2019,Dec,1067,0,1067,2019-12-01
ASIA,Singapore,2019,Jan,115,3,118,2019-01-01
ASIA,Singapore,2019,Feb,192,0,192,2019-02-01
ASIA,Singapore,2019,Mar,158,0,158,2019-03-01
ASIA,Singapore,2019,Apr,217,0,217,2019-04-01
ASIA,Singapore,2019,May,246,0,246,2019-05-01
ASIA,Singapore,2019,Jun,299,0,299,2019-06-01
ASIA,Singapore,2019,Jul,230,7,237,2019-07-01
ASIA,Singapore,2019,Aug,311,2,313,2019-08-01
ASIA,Singapore,2019,Sep,164,0,164,2019-09-01
ASIA,Singapore,2019,Oct,250,0,250,2019-10-01
ASIA,Singapore,2019,Nov,199,1,200,2019-11-01
ASIA,Singapore,2019,Dec,398,2,400,2019-12-01
ASIA,Sri Lanka,2019,Jan,55,2,57,2019-01-01
ASIA,Sri Lanka,2019,Feb,60,5,65,2019-02-01
ASIA,Sri Lanka,2019,Mar,18,2,20,2019-03-01
ASIA,Sri Lanka,2019,Apr,39,6,45,2019-04-01
ASIA,Sri Lanka,2019,May,24,3,27,2019-05-01
ASIA,Sri Lanka,2019,Jun,47,5,52,2019-06-01
ASIA,Sri Lanka,2019,Jul,39,6,45,2019-07-01
ASIA,Sri Lanka,2019,Aug,38,3,41,2019-08-01
ASIA,Sri Lanka,2019,Sep,38,5,43,2019-09-01
ASIA,Sri Lanka,2019,Oct,27,4,31,2019-10-01
ASIA,Sri Lanka,2019,Nov,42,0,42,2019-11-01
ASIA,Sri Lanka,2019,Dec,37,6,43,2019-12-01
ASIA,"Taiwan, China",2019,Jan,169,20,189,2019-01-01
ASIA,"Taiwan, China",2019,Feb,228,31,259,2019-02-01
ASIA,"Taiwan, China",2019,Mar,151,22,173,2019-03-01
ASIA,"Taiwan, China",2019,Apr,79,4,83,2019-04-01
ASIA,"Taiwan, China",2019,May,144,7,151,2019-05-01
ASIA,"Taiwan, China",2019,Jun,136,1,137,2019-06-01
ASIA,"Taiwan, China",2019,Jul,121,3,124,2019-07-01
ASIA,"Taiwan, China",2019,Aug,186,6,192,2019-08-01
ASIA,"Taiwan, China",2019,Sep,226,24,250,2019-09-01
ASIA,"Taiwan, China",2019,Oct,147,3,150,2019-10-01
ASIA,"Taiwan, China",2019,Nov,72,0,72,2019-11-01
ASIA,"Taiwan, China",2019,Dec,88,4,92,2019-12-01
ASIA,Thailand,2019,Jan,24,2,26,2019-01-01
ASIA,Thailand,2019,Feb,29,0,29,2019-02-01
ASIA,Thailand,2019,Mar,41,1,42,2019-03-01
ASIA,Thailand,2019,Apr,43,0,43,2019-04-01
ASIA,Thailand,2019,May,55,0,55,2019-05-01
ASIA,Thailand,2019,Jun,53,0,53,2019-06-01
ASIA,Thailand,2019,Jul,61,0,61,2019-07-01
ASIA,Thailand,2019,Aug,74,0,74,2019-08-01
ASIA,Thailand,2019,Sep,30,0,30,2019-09-01
ASIA,Thailand,2019,Oct,50,0,50,2019-10-01
ASIA,Thailand,2019,Nov,34,3,37,2019-11-01
ASIA,Thailand,2019,Dec,60,1,61,2019-12-01
ASIA,United Arab Emirates,2019,Jan,560,2,562,2019-01-01
ASIA,United Arab Emirates,2019,Feb,744,1,745,2019-02-01
ASIA,United Arab Emirates,2019,Mar,1250,1,1251,2019-03-01
ASIA,United Arab Emirates,2019,Apr,1390,0,1390,2019-04-01
ASIA,United Arab Emirates,2019,May,1161,0,1161,2019-05-01
ASIA,United Arab Emirates,2019,Jun,1978,0,1978,2019-06-01
ASIA,United Arab Emirates,2019,Jul,1962,0,1962,2019-07-01
ASIA,United Arab Emirates,2019,Aug,1787,0,1787,2019-08-01
ASIA,United Arab Emirates,2019,Sep,599,0,599,2019-09-01
ASIA,United Arab Emirates,2019,Oct,724,0,724,2019-10-01
ASIA,United Arab Emirates,2019,Nov,827,1,828,2019-11-01
ASIA,United Arab Emirates,2019,Dec,1012,0,1012,2019-12-01
ASIA,Vietnam,2019,Jan,16,14,30,2019-01-01
ASIA,Vietnam,2019,Feb,117,5,122,2019-02-01
ASIA,Vietnam,2019,Mar,26,5,31,2019-03-01
ASIA,Vietnam,2019,Apr,43,1,44,2019-04-01
ASIA,Vietnam,2019,May,35,0,35,2019-05-01
ASIA,Vietnam,2019,Jun,45,0,45,2019-06-01
ASIA,Vietnam,2019,Jul,30,1,31,2019-07-01
ASIA,Vietnam,2019,Aug,104,3,107,2019-08-01
ASIA,Vietnam,2019,Sep,19,9,28,2019-09-01
ASIA,Vietnam,2019,Oct,94,12,106,2019-10-01
ASIA,Vietnam,2019,Nov,27,9,36,2019-11-01
ASIA,Vietnam,2019,Dec,34,3,37,2019-12-01
EUROPE,Austria,2019,Jan,2065,222,2287,2019-01-01
EUROPE,Austria,2019,Feb,2271,306,2577,2019-02-01
EUROPE,Austria,2019,Mar,1710,190,1900,2019-03-01
EUROPE,Austria,2019,Apr,1261,0,1261,2019-04-01
EUROPE,Austria,2019,May,716,2,718,2019-05-01
EUROPE,Austria,2019,Jun,593,0,593,2019-06-01
EUROPE,Austria,2019,Jul,908,0,908,2019-07-01
EUROPE,Austria,2019,Aug,697,0,697,2019-08-01
EUROPE,Austria,2019,Sep,906,0,906,2019-09-01
EUROPE,Austria,2019,Oct,1204,55,1259,2019-10-01
EUROPE,Austria,2019,Nov,2661,304,2965,2019-11-01
EUROPE,Austria,2019,Dec,2137,182,2319,2019-12-01
EUROPE,Belarus,2019,Jan,110,4,114,2019-01-01
EUROPE,Belarus,2019,Feb,58,3,61,2019-02-01
EUROPE,Belarus,2019,Mar,135,7,142,2019-03-01
EUROPE,Belarus,2019,Apr,26,0,26,2019-04-01
EUROPE,Belarus,2019,May,59,0,59,2019-05-01
EUROPE,Belarus,2019,Jun,20,0,20,2019-06-01
EUROPE,Belarus,2019,Jul,27,0,27,2019-07-01
EUROPE,Belarus,2019,Aug,29,0,29,2019-08-01
EUROPE,Belarus,2019,Sep,28,0,28,2019-09-01
EUROPE,Belarus,2019,Oct,55,1,56,2019-10-01
EUROPE,Belarus,2019,Nov,60,7,67,2019-11-01
EUROPE,Belarus,2019,Dec,89,7,96,2019-12-01
EUROPE,Belgium,2019,Jan,847,23,870,2019-01-01
EUROPE,Belgium,2019,Feb,582,43,625,2019-02-01
EUROPE,Belgium,2019,Mar,1079,23,1102,2019-03-01
EUROPE,Belgium,2019,Apr,1787,1,1788,2019-04-01
EUROPE,Belgium,2019,May,912,0,912,2019-05-01
EUROPE,Belgium,2019,Jun,1194,0,1194,2019-06-01
EUROPE,Belgium,2019,Jul,2295,0,2295,2019-07-01
EUROPE,Belgium,2019,Aug,1256,1,1257,2019-08-01
EUROPE,Belgium,2019,Sep,1558,0,1558,2019-09-01
EUROPE,Belgium,2019,Oct,1932,22,1954,2019-10-01
EUROPE,Belgium,2019,Nov,1600,64,1664,2019-11-01
